quarter,start date,end date,portfolio type,start value,end value,log return,portfolio range
10,03/2011,06/2011,weighted,2999.540094674751,2756.101210152916,-0.0846418990961677,0-5
11,06/2011,09/2011,weighted,9775754.752268588,8992085.15058648,-0.08356055269879903,100+
11,06/2011,09/2011,weighted,24307.814591074384,18992.718554246523,-0.24674221503168248,60-100
11,06/2011,09/2011,weighted,42490.59086043366,34259.223373731955,-0.21532683586234036,30-60
11,06/2011,09/2011,weighted,27798.513055332103,21860.611032515426,-0.24029609760795623,15-30
11,06/2011,09/2011,weighted,17798.863598144424,14412.708804690055,-0.21102423921936797,5-15
11,06/2011,09/2011,weighted,2961.392495305,2252.5766600065026,-0.2735848520974713,0-5
12,09/2011,12/2011,weighted,4886111.92835809,5250104.2653132705,0.07185105591941898,100+
12,09/2011,12/2011,weighted,16025.316091719724,16832.57014798347,0.04914598131735559,60-100
12,09/2011,12/2011,weighted,32843.916209367744,36192.510544170014,0.09708567770865173,30-60
12,09/2011,12/2011,weighted,25420.544347832834,28098.932350994222,0.1001739013038172,15-30
12,09/2011,12/2011,weighted,19331.32168116296,20773.36148884196,0.07194480277103743,5-15
12,09/2011,12/2011,weighted,3810.8333354875344,4013.507520841602,0.051817664026527765,0-5
13,12/2011,03/2012,weighted,7111687.219311929,7554615.218644318,0.060419145781017036,100+
13,12/2011,03/2012,weighted,19506.431282462152,21265.322751756874,0.08633348564320187,60-100
13,12/2011,03/2012,weighted,37920.26370983655,41026.69029612573,0.07873720600326628,30-60
13,12/2011,03/2012,weighted,26351.91870560191,29130.273825061366,0.10023688254397634,15-30
13,12/2011,03/2012,weighted,17903.062742381207,19994.9720070895,0.11050904116568105,5-15
13,12/2011,03/2012,weighted,3477.641060593535,4178.051794674469,0.18349085227281492,0-5
14,03/2012,06/2012,weighted,10015908.417039154,10265954.800923167,0.0246583906853175,100+
14,03/2012,06/2012,weighted,25199.703891237925,23849.951757491188,-0.055050049515035226,60-100
14,03/2012,06/2012,weighted,40799.901070536784,38198.693908899106,-0.06587833250393871,30-60
14,03/2012,06/2012,weighted,28038.316459537895,26363.909892320276,-0.061575994336921624,15-30
14,03/2012,06/2012,weighted,17054.964303335153,16218.19554821317,-0.05030752890634815,5-15
14,03/2012,06/2012,weighted,3059.1784911727595,2873.5182228776603,-0.0626092723370908,0-5
15,06/2012,09/2012,weighted,9698851.051692562,10300664.130667219,0.06020094164781398,100+
15,06/2012,09/2012,weighted,21787.50410078225,22215.665930109193,0.01946111347256796,60-100
15,06/2012,09/2012,weighted,38771.01966737671,40578.38639059408,0.04556251818563162,30-60
15,06/2012,09/2012,weighted,28421.621490565038,29503.750822867267,0.03736722620086752,15-30
15,06/2012,09/2012,weighted,17229.821725637703,17659.464106445666,0.02463014592257018,5-15
15,06/2012,09/2012,weighted,3206.6210421630253,3382.0767287347435,0.05327218971104308,0-5
16,09/2012,12/2012,weighted,11976396.392360816,12099013.858185379,0.010186204493827233,100+
16,09/2012,12/2012,weighted,22847.695108774682,21723.160667102493,-0.05047123851718105,60-100
16,09/2012,12/2012,weighted,41881.35307954581,41726.6387270186,-0.003700950729186303,30-60
16,09/2012,12/2012,weighted,28544.70277754759,28287.425993625042,-0.009053982210286193,15-30
16,09/2012,12/2012,weighted,16281.359248784145,15837.961665937659,-0.027611153629198526,5-15
16,09/2012,12/2012,weighted,3001.7594321249385,2896.028249815686,-0.03585836488594296,0-5
17,12/2012,03/2013,weighted,11568890.558120647,13486126.71985225,0.15334185959198265,100+
17,12/2012,03/2013,weighted,23952.26747940182,25670.426099726894,0.06927659895300131,60-100
17,12/2012,03/2013,weighted,41309.46400655783,45423.30369350287,0.09493364415239469,30-60
17,12/2012,03/2013,weighted,28513.112936655965,31010.772905243,0.08397057268860131,15-30
17,12/2012,03/2013,weighted,15888.848999338483,17277.35465983248,0.08377912245228458,5-15
17,12/2012,03/2013,weighted,3088.621267506543,3453.1918952589094,0.11157419076206843,0-5
18,03/2013,06/2013,weighted,17042069.221197996,18385183.680878587,0.07586015830679216,100+
18,03/2013,06/2013,weighted,29056.79813974189,28711.755078696555,-0.011945847525799635,60-100
18,03/2013,06/2013,weighted,45167.24583128063,45047.03154258385,-0.002665085025338243,30-60
18,03/2013,06/2013,weighted,28761.654448131765,28821.86258651452,0.002091159533971876,15-30
18,03/2013,06/2013,weighted,15345.669633977328,15297.168788660296,-0.0031655609150451625,5-15
18,03/2013,06/2013,weighted,2767.9487200816056,2904.577229642357,0.04818133614656883,0-5
19,06/2013,09/2013,weighted,18796664.298722215,18998686.862354066,0.01069044109623718,100+
19,06/2013,09/2013,weighted,31330.546583748077,33478.07982034683,0.06629734011023736,60-100
19,06/2013,09/2013,weighted,43816.39118694347,46805.88503974748,0.06600096834147706,30-60
19,06/2013,09/2013,weighted,28481.57578059746,30317.798349315435,0.06247752994073075,15-30
19,06/2013,09/2013,weighted,16488.703693032614,17474.259433430594,0.05805338681193284,5-15
19,06/2013,09/2013,weighted,2597.7052731820368,2862.5216205819142,0.0970744538132271,0-5
20,09/2013,12/2013,weighted,24097449.46024152,25157119.97950962,0.04303495368645471,100+
20,09/2013,12/2013,weighted,33927.69153525665,36443.522632991655,0.07153219673569922,60-100
20,09/2013,12/2013,weighted,46877.11512427586,49959.95413141407,0.06369216122695498,30-60
20,09/2013,12/2013,weighted,29236.391412514204,30564.48662352211,0.04442455255829536,15-30
20,09/2013,12/2013,weighted,15830.094921861035,16257.49929263313,0.026641427048748056,5-15
20,09/2013,12/2013,weighted,2340.1977304595634,2519.8229085571,0.07395319867580419,0-5
21,12/2013,03/2014,weighted,29176785.045802344,30725688.499960706,0.05172570327177084,100+
21,12/2013,03/2014,weighted,38927.45840231406,38952.583323257306,0.0006452210671241687,60-100
21,12/2013,03/2014,weighted,48787.73690531723,48775.47340622485,-0.0002513959743186689,30-60
21,12/2013,03/2014,weighted,29560.616286944973,29718.774013930317,0.005336023243595278,15-30
21,12/2013,03/2014,weighted,15411.988794241322,15680.528538163293,0.01727402246165788,5-15
21,12/2013,03/2014,weighted,2155.2857038311563,2304.9940838689504,0.06715481784213928,0-5
22,03/2014,06/2014,weighted,31679910.460447136,32110324.411410566,0.013494870610010423,100+
22,03/2014,06/2014,weighted,39701.16475338933,40567.823486762805,0.021594701298102592,60-100
22,03/2014,06/2014,weighted,48087.05422246375,49217.77045874781,0.023241748569322596,30-60
22,03/2014,06/2014,weighted,30212.117120826053,30446.595098344744,0.007731095396909637,15-30
22,03/2014,06/2014,weighted,16058.582298032583,15873.724495832126,-0.011578234450132285,5-15
22,03/2014,06/2014,weighted,2171.1569197050358,2106.388178727615,-0.0302854510931434,0-5
23,06/2014,09/2014,weighted,36126688.57886001,39359445.78131526,0.08570410331805434,100+
23,06/2014,09/2014,weighted,40272.36457933457,37810.836748182526,-0.06306974327678105,60-100
23,06/2014,09/2014,weighted,48147.56027889337,46029.40826548847,-0.04498996544179512,30-60
23,06/2014,09/2014,weighted,30691.593994900337,28626.44618213629,-0.0696578236140688,15-30
23,06/2014,09/2014,weighted,15954.029422202266,14718.708753718329,-0.08059203675930426,5-15
23,06/2014,09/2014,weighted,2240.660400057327,2048.3335545961754,-0.08974408149900892,0-5
24,09/2014,12/2014,weighted,36459915.13849185,39825249.08411674,0.08828766851849323,100+
24,09/2014,12/2014,weighted,36598.98833496511,37096.08934980639,0.013490956792397313,60-100
24,09/2014,12/2014,weighted,47585.50879336391,49010.70061689366,0.029510376433020014,30-60
24,09/2014,12/2014,weighted,29655.646082821124,30087.525514248173,0.014458119416666193,15-30
24,09/2014,12/2014,weighted,16893.26807389877,17009.86403554994,0.006878209420397852,5-15
24,09/2014,12/2014,weighted,2351.414775282728,2271.25835606904,-0.03468315925944232,0-5
25,12/2014,03/2015,weighted,46161552.5038569,44426263.048928194,-0.03831645005739048,100+
25,12/2014,03/2015,weighted,36926.55144462488,37254.23508704711,0.008834788336564259,60-100
25,12/2014,03/2015,weighted,48637.05153602711,49673.841777779715,0.021092854438650832,30-60
25,12/2014,03/2015,weighted,30426.06013255337,30485.186358045732,0.0019413900542009088,15-30
25,12/2014,03/2015,weighted,16200.09866089798,16205.742699638175,0.000348334655747351,5-15
25,12/2014,03/2015,weighted,2410.531713360933,2392.875108100009,-0.007351734068122617,0-5
26,03/2015,06/2015,weighted,45568408.35776212,42918713.20005172,-0.059906741298629385,100+
26,03/2015,06/2015,weighted,39104.28070107289,38031.16560409162,-0.027825970779268516,60-100
26,03/2015,06/2015,weighted,48665.91868179205,48027.88655886139,-0.01319715118344611,30-60
26,03/2015,06/2015,weighted,29454.89094110993,28978.18271134347,-0.0163167458542528,15-30
26,03/2015,06/2015,weighted,15707.389027224612,15559.309492377872,-0.009472099646329113,5-15
26,03/2015,06/2015,weighted,2452.9606618386456,2492.3391018634106,0.015925939464635164,0-5
27,06/2015,09/2015,weighted,42490714.48522947,40497130.17103188,-0.048054457731780076,100+
27,06/2015,09/2015,weighted,36916.4567177725,32521.178744325127,-0.12676590236455887,60-100
27,06/2015,09/2015,weighted,48728.86719373462,42093.33338481853,-0.14638223375174775,30-60
27,06/2015,09/2015,weighted,30526.854647318953,26418.514747044082,-0.14454169593707178,15-30
27,06/2015,09/2015,weighted,16231.265269889785,14071.54768470389,-0.14278447320979204,5-15
27,06/2015,09/2015,weighted,2438.3629727324296,2035.2940485435092,-0.1806865972729641,0-5
28,09/2015,12/2015,weighted,33559425.07160056,33999769.69010988,0.013036000679406357,100+
28,09/2015,12/2015,weighted,30953.757047758816,30950.53420336918,-0.0001041234566265814,60-100
28,09/2015,12/2015,weighted,43350.69469937591,43913.016589305895,0.012888053124624932,30-60
28,09/2015,12/2015,weighted,28608.446459471455,28861.13605973567,0.008793912105153012,15-30
28,09/2015,12/2015,weighted,18049.950544316715,18097.15953375656,0.0026120492719510224,5-15
28,09/2015,12/2015,weighted,2958.865477261817,2887.6246531112806,-0.024371665329978143,0-5
29,12/2015,03/2016,weighted,36758605.87131475,39665649.18124735,0.0761131816078553,100+
29,12/2015,03/2016,weighted,30948.575133431517,30589.706631910773,-0.011663392588530996,60-100
29,12/2015,03/2016,weighted,44166.47890311789,43627.180667907785,-0.012285739568758558,30-60
29,12/2015,03/2016,weighted,29169.843580576056,28198.08335483862,-0.03388141203262229,15-30
29,12/2015,03/2016,weighted,17246.808554058676,16786.22218997313,-0.027068672804547944,5-15
29,12/2015,03/2016,weighted,2894.7486422713664,2757.6058123031744,-0.048535438520677765,0-5
30,03/2016,06/2016,weighted,41403707.38377855,42087488.722475514,0.016380089378216667,100+
30,03/2016,06/2016,weighted,31551.848288646914,31611.20817104065,0.0018795765498520467,60-100
30,03/2016,06/2016,weighted,41585.04111313149,41815.340854375405,0.00552276431290899,30-60
30,03/2016,06/2016,weighted,28512.124698331885,28942.562298119417,0.014983830756879257,15-30
30,03/2016,06/2016,weighted,17237.601770422603,17431.074213316282,0.011161340656592245,5-15
30,03/2016,06/2016,weighted,3027.4508691706733,3149.6827112179985,0.03958075303813402,0-5
31,06/2016,09/2016,weighted,43788573.12728605,43636597.826447226,-0.0034766978952021077,100+
31,06/2016,09/2016,weighted,31404.195302077795,32051.264665962815,0.020395149408757973,60-100
31,06/2016,09/2016,weighted,42938.771465373946,44407.11383942967,0.03362449666581746,30-60
31,06/2016,09/2016,weighted,30251.0266995691,31420.107377056916,0.03791792591388621,15-30
31,06/2016,09/2016,weighted,16607.81636860556,17581.833618982608,0.05699273812036054,5-15
31,06/2016,09/2016,weighted,2832.5097845956325,3168.251813742463,0.11201678913766155,0-5
32,09/2016,12/2016,weighted,46834642.75715206,52875811.72145531,0.1213228300123319,100+
32,09/2016,12/2016,weighted,33438.829380820716,34148.71124394105,0.021007066156986554,60-100
32,09/2016,12/2016,weighted,44993.64933775816,46444.006912649915,0.031726080619595365,30-60
32,09/2016,12/2016,weighted,31322.95942229351,32783.60077462537,0.045577057462026005,15-30
32,09/2016,12/2016,weighted,15910.198153383244,15918.91584966654,0.000547781286055482,5-15
32,09/2016,12/2016,weighted,2550.772373110359,2573.4807568096203,0.008863157919465792,0-5
33,12/2016,03/2017,weighted,58093287.949646264,59458013.828100264,0.02322028215498051,100+
33,12/2016,03/2017,weighted,36019.78973340975,36514.80805798946,0.013649376298046079,60-100
33,12/2016,03/2017,weighted,48114.81087331038,49052.47143783929,0.019300522755951732,30-60
33,12/2016,03/2017,weighted,29271.500137708696,29724.61359359905,0.015361092012222244,15-30
33,12/2016,03/2017,weighted,15454.868958818905,16077.799417226468,0.03951530556090965,5-15
33,12/2016,03/2017,weighted,2614.33198885086,2733.8252002342815,0.04469318942928702,0-5
34,03/2017,06/2017,weighted,62119123.57708093,63326021.26576767,0.019242433494387257,100+
34,03/2017,06/2017,weighted,37712.428591918615,38243.252956121774,0.013977440411775177,60-100
34,03/2017,06/2017,weighted,48360.719979121204,48451.2115258612,0.0018694301763666488,30-60
34,03/2017,06/2017,weighted,30043.890686956573,29859.930353761523,-0.006141875703011834,15-30
34,03/2017,06/2017,weighted,14877.835956653897,14879.222140723752,9.316674157311411e-05,5-15
34,03/2017,06/2017,weighted,2601.8171929260006,2462.057203709097,-0.05521285910983931,0-5
35,06/2017,09/2017,weighted,67860955.86556087,73199580.78961913,0.07572884892945808,100+
35,06/2017,09/2017,weighted,37395.91930697094,38241.53234568772,0.022360570153466597,60-100
35,06/2017,09/2017,weighted,49018.264450647155,50290.94065620276,0.025631982096465222,30-60
35,06/2017,09/2017,weighted,29795.69719260992,30430.788863500737,0.02109089387089469,15-30
35,06/2017,09/2017,weighted,14415.175308289714,14673.516414084012,0.01776277192445974,5-15
35,06/2017,09/2017,weighted,2572.7714515798752,2712.6203147501997,0.05293136985560931,0-5
36,09/2017,12/2017,weighted,80977645.6390799,87714550.53380409,0.07991466138373227,100+
36,09/2017,12/2017,weighted,38618.91035665503,39749.72341274719,0.028860820787215857,60-100
36,09/2017,12/2017,weighted,50681.29591985124,51786.05103742736,0.021563902247587308,30-60
36,09/2017,12/2017,weighted,29770.505983260187,30288.63395415612,0.017254353819017965,15-30
36,09/2017,12/2017,weighted,14079.335742491421,13882.855747811998,-0.014053492801590295,5-15
36,09/2017,12/2017,weighted,2546.9097457109788,2558.650559744052,0.004599234570434874,0-5
37,12/2017,03/2018,weighted,94893647.41611657,95370036.66168217,0.005007684397625667,100+
37,12/2017,03/2018,weighted,40640.63185393398,39760.00848029046,-0.02190675566098932,60-100
37,12/2017,03/2018,weighted,50572.26544995019,48975.188963826346,-0.032089490190541525,30-60
37,12/2017,03/2018,weighted,29198.106423443918,28342.85229382507,-0.029728983948642096,15-30
37,12/2017,03/2018,weighted,13978.435214068804,13519.181484207473,-0.033406272543661686,5-15
37,12/2017,03/2018,weighted,2520.6389430841027,2497.71014128789,-0.009138049571396856,0-5
38,03/2018,06/2018,weighted,96392553.02755126,90897757.79071987,-0.05869361377051874,100+
38,03/2018,06/2018,weighted,38889.18560273464,39736.37667215463,0.02155085022507386,60-100
38,03/2018,06/2018,weighted,49528.57432685957,50482.77274215693,0.01908238211009916,30-60
38,03/2018,06/2018,weighted,28556.506028621934,29566.526553133717,0.03475806968021011,15-30
38,03/2018,06/2018,weighted,14332.511233694006,14607.848602009195,0.01902849016068231,5-15
38,03/2018,06/2018,weighted,2661.0993337940677,2867.493930843791,0.07469913269012274,0-5
39,06/2018,09/2018,weighted,90034797.18346894,102147338.97057602,0.126220039731745,100+
39,06/2018,09/2018,weighted,42214.43809031225,43610.84301780352,0.032543515136172374,60-100
39,06/2018,09/2018,weighted,50770.75836828386,51223.03965357895,0.008868857884307246,30-60
39,06/2018,09/2018,weighted,28564.35414980617,28398.892678183736,-0.005809427874595485,15-30
39,06/2018,09/2018,weighted,14468.6209605943,14386.21303384203,-0.00571191300709728,5-15
39,06/2018,09/2018,weighted,2501.5946410984793,2423.9274021777032,-0.03153926680768038,0-5
40,09/2018,12/2018,weighted,110365530.38567974,105532990.18415947,-0.044774253121236285,100+
40,09/2018,12/2018,weighted,43646.507133650455,35370.96616892518,-0.2102319403352073,60-100
40,09/2018,12/2018,weighted,48490.28837031023,39461.541074280976,-0.20603698418627658,30-60
40,09/2018,12/2018,weighted,28361.34911237451,22559.78319335592,-0.22885845513056857,15-30
40,09/2018,12/2018,weighted,14621.764211038386,11748.23432027488,-0.21880815942761878,5-15
40,09/2018,12/2018,weighted,2494.072884167805,1757.2439799446902,-0.3501704094059255,0-5
